,Delivery Date,Delivery Hour,Delivery Interval,Repeated Hour Flag,Settlement Point Name,Settlement Point Type,Settlement Point Price
33404,01/16/2020,4.0,1.0,N,HB_HUBAVG,AH,-0.45
33496,01/16/2020,5.0,1.0,N,HB_HUBAVG,AH,-0.4
33588,01/16/2020,6.0,1.0,N,HB_HUBAVG,AH,3.5
33680,01/16/2020,7.0,1.0,N,HB_HUBAVG,AH,7.12
33772,01/16/2020,8.0,1.0,N,HB_HUBAVG,AH,12.19
33864,01/16/2020,9.0,1.0,N,HB_HUBAVG,AH,12.94
33956,01/16/2020,10.0,1.0,N,HB_HUBAVG,AH,13.06
34048,01/16/2020,11.0,1.0,N,HB_HUBAVG,AH,12.46
34140,01/16/2020,12.0,1.0,N,HB_HUBAVG,AH,15.22
34232,01/16/2020,13.0,1.0,N,HB_HUBAVG,AH,17.69
34324,01/16/2020,14.0,1.0,N,HB_HUBAVG,AH,17.98
34416,01/16/2020,15.0,1.0,N,HB_HUBAVG,AH,17.98
34508,01/16/2020,16.0,1.0,N,HB_HUBAVG,AH,17.61
34600,01/16/2020,17.0,1.0,N,HB_HUBAVG,AH,17.68
34692,01/16/2020,18.0,1.0,N,HB_HUBAVG,AH,17.8
34784,01/16/2020,19.0,1.0,N,HB_HUBAVG,AH,57.7
34876,01/16/2020,20.0,1.0,N,HB_HUBAVG,AH,22.77
34968,01/16/2020,21.0,1.0,N,HB_HUBAVG,AH,23.4
35060,01/16/2020,22.0,1.0,N,HB_HUBAVG,AH,20.67
35152,01/16/2020,23.0,1.0,N,HB_HUBAVG,AH,19.14
35244,01/16/2020,24.0,1.0,N,HB_HUBAVG,AH,17.83
35336,01/17/2020,1.0,1.0,N,HB_HUBAVG,AH,16.47
35428,01/17/2020,2.0,1.0,N,HB_HUBAVG,AH,16.86
35520,01/17/2020,3.0,1.0,N,HB_HUBAVG,AH,16.18
35612,01/17/2020,4.0,1.0,N,HB_HUBAVG,AH,16.04
35704,01/17/2020,5.0,1.0,N,HB_HUBAVG,AH,16.14
35796,01/17/2020,6.0,1.0,N,HB_HUBAVG,AH,20.79
35888,01/17/2020,7.0,1.0,N,HB_HUBAVG,AH,19.6
35980,01/17/2020,8.0,1.0,N,HB_HUBAVG,AH,19.0
36072,01/17/2020,9.0,1.0,N,HB_HUBAVG,AH,18.94
36164,01/17/2020,10.0,1.0,N,HB_HUBAVG,AH,21.06
36256,01/17/2020,11.0,1.0,N,HB_HUBAVG,AH,103.44
36348,01/17/2020,12.0,1.0,N,HB_HUBAVG,AH,27.17
36440,01/17/2020,13.0,1.0,N,HB_HUBAVG,AH,23.49
36532,01/17/2020,14.0,1.0,N,HB_HUBAVG,AH,19.43
36624,01/17/2020,15.0,1.0,N,HB_HUBAVG,AH,18.45
36716,01/17/2020,16.0,1.0,N,HB_HUBAVG,AH,17.49
36808,01/17/2020,17.0,1.0,N,HB_HUBAVG,AH,15.9
36900,01/17/2020,18.0,1.0,N,HB_HUBAVG,AH,15.96
36992,01/17/2020,19.0,1.0,N,HB_HUBAVG,AH,16.54
37084,01/17/2020,20.0,1.0,N,HB_HUBAVG,AH,14.07
37176,01/17/2020,21.0,1.0,N,HB_HUBAVG,AH,12.91
37268,01/17/2020,22.0,1.0,N,HB_HUBAVG,AH,13.61
37360,01/17/2020,23.0,1.0,N,HB_HUBAVG,AH,12.78
37452,01/17/2020,24.0,1.0,N,HB_HUBAVG,AH,12.5
37544,01/18/2020,1.0,1.0,N,HB_HUBAVG,AH,14.86
37636,01/18/2020,2.0,1.0,N,HB_HUBAVG,AH,15.74
37728,01/18/2020,3.0,1.0,N,HB_HUBAVG,AH,15.35
37820,01/18/2020,4.0,1.0,N,HB_HUBAVG,AH,16.2
37912,01/18/2020,5.0,1.0,N,HB_HUBAVG,AH,15.5
38004,01/18/2020,6.0,1.0,N,HB_HUBAVG,AH,11.73
38096,01/18/2020,7.0,1.0,N,HB_HUBAVG,AH,2.56
38188,01/18/2020,8.0,1.0,N,HB_HUBAVG,AH,8.42
38280,01/18/2020,9.0,1.0,N,HB_HUBAVG,AH,9.55
38372,01/18/2020,10.0,1.0,N,HB_HUBAVG,AH,10.77
38464,01/18/2020,11.0,1.0,N,HB_HUBAVG,AH,10.82
38556,01/18/2020,12.0,1.0,N,HB_HUBAVG,AH,11.46
38648,01/18/2020,13.0,1.0,N,HB_HUBAVG,AH,11.42
38740,01/18/2020,14.0,1.0,N,HB_HUBAVG,AH,11.89
38832,01/18/2020,15.0,1.0,N,HB_HUBAVG,AH,14.91
38924,01/18/2020,16.0,1.0,N,HB_HUBAVG,AH,13.52
39016,01/18/2020,17.0,1.0,N,HB_HUBAVG,AH,13.01
39108,01/18/2020,18.0,1.0,N,HB_HUBAVG,AH,15.12
39200,01/18/2020,19.0,1.0,N,HB_HUBAVG,AH,17.82
39292,01/18/2020,20.0,1.0,N,HB_HUBAVG,AH,15.6
39384,01/18/2020,21.0,1.0,N,HB_HUBAVG,AH,14.11
39476,01/18/2020,22.0,1.0,N,HB_HUBAVG,AH,12.6
39568,01/18/2020,23.0,1.0,N,HB_HUBAVG,AH,11.97
39660,01/18/2020,24.0,1.0,N,HB_HUBAVG,AH,11.37
39752,01/19/2020,1.0,1.0,N,HB_HUBAVG,AH,10.76
39844,01/19/2020,2.0,1.0,N,HB_HUBAVG,AH,11.0
39936,01/19/2020,3.0,1.0,N,HB_HUBAVG,AH,11.02
40028,01/19/2020,4.0,1.0,N,HB_HUBAVG,AH,11.51
40120,01/19/2020,5.0,1.0,N,HB_HUBAVG,AH,11.98
40212,01/19/2020,6.0,1.0,N,HB_HUBAVG,AH,12.9
40304,01/19/2020,7.0,1.0,N,HB_HUBAVG,AH,14.68
40396,01/19/2020,8.0,1.0,N,HB_HUBAVG,AH,16.68
40488,01/19/2020,9.0,1.0,N,HB_HUBAVG,AH,17.61
40580,01/19/2020,10.0,1.0,N,HB_HUBAVG,AH,16.63
40672,01/19/2020,11.0,1.0,N,HB_HUBAVG,AH,16.76
40764,01/19/2020,12.0,1.0,N,HB_HUBAVG,AH,13.87
40856,01/19/2020,13.0,1.0,N,HB_HUBAVG,AH,13.82
40948,01/19/2020,14.0,1.0,N,HB_HUBAVG,AH,14.62
41040,01/19/2020,15.0,1.0,N,HB_HUBAVG,AH,14.62
41132,01/19/2020,16.0,1.0,N,HB_HUBAVG,AH,14.18
41224,01/19/2020,17.0,1.0,N,HB_HUBAVG,AH,14.24
41316,01/19/2020,18.0,1.0,N,HB_HUBAVG,AH,16.6
41408,01/19/2020,19.0,1.0,N,HB_HUBAVG,AH,21.7
41500,01/19/2020,20.0,1.0,N,HB_HUBAVG,AH,19.89
41592,01/19/2020,21.0,1.0,N,HB_HUBAVG,AH,20.68
41684,01/19/2020,22.0,1.0,N,HB_HUBAVG,AH,19.17
41776,01/19/2020,23.0,1.0,N,HB_HUBAVG,AH,18.54
41868,01/19/2020,24.0,1.0,N,HB_HUBAVG,AH,17.21
41960,01/20/2020,1.0,1.0,N,HB_HUBAVG,AH,16.84
42052,01/20/2020,2.0,1.0,N,HB_HUBAVG,AH,16.04
42144,01/20/2020,3.0,1.0,N,HB_HUBAVG,AH,15.27
42236,01/20/2020,4.0,1.0,N,HB_HUBAVG,AH,15.28
42328,01/20/2020,5.0,1.0,N,HB_HUBAVG,AH,15.01
42420,01/20/2020,6.0,1.0,N,HB_HUBAVG,AH,15.92
42512,01/20/2020,7.0,1.0,N,HB_HUBAVG,AH,16.92
42604,01/20/2020,8.0,1.0,N,HB_HUBAVG,AH,18.45
42696,01/20/2020,9.0,1.0,N,HB_HUBAVG,AH,18.0
42788,01/20/2020,10.0,1.0,N,HB_HUBAVG,AH,17.88
42880,01/20/2020,11.0,1.0,N,HB_HUBAVG,AH,17.79
42972,01/20/2020,12.0,1.0,N,HB_HUBAVG,AH,16.81
43064,01/20/2020,13.0,1.0,N,HB_HUBAVG,AH,15.52
43156,01/20/2020,14.0,1.0,N,HB_HUBAVG,AH,15.65
43248,01/20/2020,15.0,1.0,N,HB_HUBAVG,AH,15.51
43340,01/20/2020,16.0,1.0,N,HB_HUBAVG,AH,15.32
43432,01/20/2020,17.0,1.0,N,HB_HUBAVG,AH,15.19
43524,01/20/2020,18.0,1.0,N,HB_HUBAVG,AH,16.21
43616,01/20/2020,19.0,1.0,N,HB_HUBAVG,AH,18.91
43708,01/20/2020,20.0,1.0,N,HB_HUBAVG,AH,18.24
43800,01/20/2020,21.0,1.0,N,HB_HUBAVG,AH,18.0
43892,01/20/2020,22.0,1.0,N,HB_HUBAVG,AH,17.45
43984,01/20/2020,23.0,1.0,N,HB_HUBAVG,AH,16.81
44076,01/20/2020,24.0,1.0,N,HB_HUBAVG,AH,15.18
44168,01/21/2020,1.0,1.0,N,HB_HUBAVG,AH,13.47
44260,01/21/2020,2.0,1.0,N,HB_HUBAVG,AH,13.25
44352,01/21/2020,3.0,1.0,N,HB_HUBAVG,AH,13.2
44444,01/21/2020,4.0,1.0,N,HB_HUBAVG,AH,14.29
44536,01/21/2020,5.0,1.0,N,HB_HUBAVG,AH,15.36
44628,01/21/2020,6.0,1.0,N,HB_HUBAVG,AH,16.05
44720,01/21/2020,7.0,1.0,N,HB_HUBAVG,AH,25.26
44812,01/21/2020,8.0,1.0,N,HB_HUBAVG,AH,21.85
44904,01/21/2020,9.0,1.0,N,HB_HUBAVG,AH,17.57
44996,01/21/2020,10.0,1.0,N,HB_HUBAVG,AH,20.05
45088,01/21/2020,11.0,1.0,N,HB_HUBAVG,AH,15.57
45180,01/21/2020,12.0,1.0,N,HB_HUBAVG,AH,14.58
45272,01/21/2020,13.0,1.0,N,HB_HUBAVG,AH,12.94
45364,01/21/2020,14.0,1.0,N,HB_HUBAVG,AH,11.21
45456,01/21/2020,15.0,1.0,N,HB_HUBAVG,AH,9.22
45548,01/21/2020,16.0,1.0,N,HB_HUBAVG,AH,7.97
45640,01/21/2020,17.0,1.0,N,HB_HUBAVG,AH,8.12
45732,01/21/2020,18.0,1.0,N,HB_HUBAVG,AH,9.79
45824,01/21/2020,19.0,1.0,N,HB_HUBAVG,AH,18.12
45916,01/21/2020,20.0,1.0,N,HB_HUBAVG,AH,17.65
46008,01/21/2020,21.0,1.0,N,HB_HUBAVG,AH,17.59
46100,01/21/2020,22.0,1.0,N,HB_HUBAVG,AH,15.23
46192,01/21/2020,23.0,1.0,N,HB_HUBAVG,AH,12.28
46284,01/21/2020,24.0,1.0,N,HB_HUBAVG,AH,9.06
46376,01/22/2020,1.0,1.0,N,HB_HUBAVG,AH,10.85
46468,01/22/2020,2.0,1.0,N,HB_HUBAVG,AH,12.14
46560,01/22/2020,3.0,1.0,N,HB_HUBAVG,AH,12.67
46652,01/22/2020,4.0,1.0,N,HB_HUBAVG,AH,12.97
46744,01/22/2020,5.0,1.0,N,HB_HUBAVG,AH,14.09
46836,01/22/2020,6.0,1.0,N,HB_HUBAVG,AH,14.49
46928,01/22/2020,7.0,1.0,N,HB_HUBAVG,AH,19.67
47020,01/22/2020,8.0,1.0,N,HB_HUBAVG,AH,17.55
47112,01/22/2020,9.0,1.0,N,HB_HUBAVG,AH,18.83
47204,01/22/2020,10.0,1.0,N,HB_HUBAVG,AH,19.15
47296,01/22/2020,11.0,1.0,N,HB_HUBAVG,AH,18.46
47388,01/22/2020,12.0,1.0,N,HB_HUBAVG,AH,20.05
47480,01/22/2020,13.0,1.0,N,HB_HUBAVG,AH,17.62
47572,01/22/2020,14.0,1.0,N,HB_HUBAVG,AH,17.84
47664,01/22/2020,15.0,1.0,N,HB_HUBAVG,AH,16.6
47756,01/22/2020,16.0,1.0,N,HB_HUBAVG,AH,16.31
47848,01/22/2020,17.0,1.0,N,HB_HUBAVG,AH,17.33
47940,01/22/2020,18.0,1.0,N,HB_HUBAVG,AH,20.79
48032,01/22/2020,19.0,1.0,N,HB_HUBAVG,AH,46.35
48124,01/22/2020,20.0,1.0,N,HB_HUBAVG,AH,21.32
48216,01/22/2020,21.0,1.0,N,HB_HUBAVG,AH,21.52
48308,01/22/2020,22.0,1.0,N,HB_HUBAVG,AH,19.86
48400,01/22/2020,23.0,1.0,N,HB_HUBAVG,AH,20.52
48492,01/22/2020,24.0,1.0,N,HB_HUBAVG,AH,17.59
48584,01/23/2020,1.0,1.0,N,HB_HUBAVG,AH,16.99
48676,01/23/2020,2.0,1.0,N,HB_HUBAVG,AH,15.44
48768,01/23/2020,3.0,1.0,N,HB_HUBAVG,AH,15.93
48860,01/23/2020,4.0,1.0,N,HB_HUBAVG,AH,12.94
48952,01/23/2020,5.0,1.0,N,HB_HUBAVG,AH,13.55
49044,01/23/2020,6.0,1.0,N,HB_HUBAVG,AH,15.24
49136,01/23/2020,7.0,1.0,N,HB_HUBAVG,AH,20.33
49228,01/23/2020,8.0,1.0,N,HB_HUBAVG,AH,18.61
49320,01/23/2020,9.0,1.0,N,HB_HUBAVG,AH,15.61
49412,01/23/2020,10.0,1.0,N,HB_HUBAVG,AH,14.42
49504,01/23/2020,11.0,1.0,N,HB_HUBAVG,AH,12.12
49596,01/23/2020,12.0,1.0,N,HB_HUBAVG,AH,11.96
49688,01/23/2020,13.0,1.0,N,HB_HUBAVG,AH,12.06
49780,01/23/2020,14.0,1.0,N,HB_HUBAVG,AH,13.62
49872,01/23/2020,15.0,1.0,N,HB_HUBAVG,AH,13.2
49964,01/23/2020,16.0,1.0,N,HB_HUBAVG,AH,13.25
50056,01/23/2020,17.0,1.0,N,HB_HUBAVG,AH,13.34
50148,01/23/2020,18.0,1.0,N,HB_HUBAVG,AH,15.21
50240,01/23/2020,19.0,1.0,N,HB_HUBAVG,AH,18.12
50332,01/23/2020,20.0,1.0,N,HB_HUBAVG,AH,17.47
50424,01/23/2020,21.0,1.0,N,HB_HUBAVG,AH,16.54
50516,01/23/2020,22.0,1.0,N,HB_HUBAVG,AH,15.53
50608,01/23/2020,23.0,1.0,N,HB_HUBAVG,AH,13.53
50700,01/23/2020,24.0,1.0,N,HB_HUBAVG,AH,12.93
50792,01/24/2020,1.0,1.0,N,HB_HUBAVG,AH,13.47
50884,01/24/2020,2.0,1.0,N,HB_HUBAVG,AH,13.85
50976,01/24/2020,3.0,1.0,N,HB_HUBAVG,AH,14.17
51068,01/24/2020,4.0,1.0,N,HB_HUBAVG,AH,14.56
51160,01/24/2020,5.0,1.0,N,HB_HUBAVG,AH,15.84
51252,01/24/2020,6.0,1.0,N,HB_HUBAVG,AH,18.62
51344,01/24/2020,7.0,1.0,N,HB_HUBAVG,AH,41.77
51436,01/24/2020,8.0,1.0,N,HB_HUBAVG,AH,41.98
51528,01/24/2020,9.0,1.0,N,HB_HUBAVG,AH,23.5
51620,01/24/2020,10.0,1.0,N,HB_HUBAVG,AH,19.64
51712,01/24/2020,11.0,1.0,N,HB_HUBAVG,AH,18.56
51804,01/24/2020,12.0,1.0,N,HB_HUBAVG,AH,17.29
51896,01/24/2020,13.0,1.0,N,HB_HUBAVG,AH,15.93
51988,01/24/2020,14.0,1.0,N,HB_HUBAVG,AH,16.79
52080,01/24/2020,15.0,1.0,N,HB_HUBAVG,AH,16.76
52172,01/24/2020,16.0,1.0,N,HB_HUBAVG,AH,17.03
52264,01/24/2020,17.0,1.0,N,HB_HUBAVG,AH,17.27
52356,01/24/2020,18.0,1.0,N,HB_HUBAVG,AH,18.3
52448,01/24/2020,19.0,1.0,N,HB_HUBAVG,AH,20.73
52540,01/24/2020,20.0,1.0,N,HB_HUBAVG,AH,18.01
52632,01/24/2020,21.0,1.0,N,HB_HUBAVG,AH,15.83
52724,01/24/2020,22.0,1.0,N,HB_HUBAVG,AH,14.98
52816,01/24/2020,23.0,1.0,N,HB_HUBAVG,AH,12.72
52908,01/24/2020,24.0,1.0,N,HB_HUBAVG,AH,11.82
53000,01/25/2020,1.0,1.0,N,HB_HUBAVG,AH,10.75
53092,01/25/2020,2.0,1.0,N,HB_HUBAVG,AH,8.91
53184,01/25/2020,3.0,1.0,N,HB_HUBAVG,AH,10.15
53276,01/25/2020,4.0,1.0,N,HB_HUBAVG,AH,10.73
53368,01/25/2020,5.0,1.0,N,HB_HUBAVG,AH,12.61
53460,01/25/2020,6.0,1.0,N,HB_HUBAVG,AH,11.85
53552,01/25/2020,7.0,1.0,N,HB_HUBAVG,AH,11.34
53644,01/25/2020,8.0,1.0,N,HB_HUBAVG,AH,14.29
53736,01/25/2020,9.0,1.0,N,HB_HUBAVG,AH,15.66
53828,01/25/2020,10.0,1.0,N,HB_HUBAVG,AH,18.05
53920,01/25/2020,11.0,1.0,N,HB_HUBAVG,AH,16.68
54012,01/25/2020,12.0,1.0,N,HB_HUBAVG,AH,14.13
54104,01/25/2020,13.0,1.0,N,HB_HUBAVG,AH,12.74
54196,01/25/2020,14.0,1.0,N,HB_HUBAVG,AH,10.64
54288,01/25/2020,15.0,1.0,N,HB_HUBAVG,AH,10.24
54380,01/25/2020,16.0,1.0,N,HB_HUBAVG,AH,12.15
54472,01/25/2020,17.0,1.0,N,HB_HUBAVG,AH,11.6
54564,01/25/2020,18.0,1.0,N,HB_HUBAVG,AH,14.18
54656,01/25/2020,19.0,1.0,N,HB_HUBAVG,AH,17.88
54748,01/25/2020,20.0,1.0,N,HB_HUBAVG,AH,17.15
54840,01/25/2020,21.0,1.0,N,HB_HUBAVG,AH,16.99
54932,01/25/2020,22.0,1.0,N,HB_HUBAVG,AH,17.76
55024,01/25/2020,23.0,1.0,N,HB_HUBAVG,AH,17.37
55116,01/25/2020,24.0,1.0,N,HB_HUBAVG,AH,17.31
55208,01/26/2020,1.0,1.0,N,HB_HUBAVG,AH,16.05
55300,01/26/2020,2.0,1.0,N,HB_HUBAVG,AH,14.98
55392,01/26/2020,3.0,1.0,N,HB_HUBAVG,AH,14.28
55484,01/26/2020,4.0,1.0,N,HB_HUBAVG,AH,15.58
55576,01/26/2020,5.0,1.0,N,HB_HUBAVG,AH,16.12
55668,01/26/2020,6.0,1.0,N,HB_HUBAVG,AH,15.28
55760,01/26/2020,7.0,1.0,N,HB_HUBAVG,AH,14.26
55852,01/26/2020,8.0,1.0,N,HB_HUBAVG,AH,14.79
55944,01/26/2020,9.0,1.0,N,HB_HUBAVG,AH,16.73
56036,01/26/2020,10.0,1.0,N,HB_HUBAVG,AH,17.84
56128,01/26/2020,11.0,1.0,N,HB_HUBAVG,AH,17.24
56220,01/26/2020,12.0,1.0,N,HB_HUBAVG,AH,17.22
56312,01/26/2020,13.0,1.0,N,HB_HUBAVG,AH,16.39
56404,01/26/2020,14.0,1.0,N,HB_HUBAVG,AH,17.36
56496,01/26/2020,15.0,1.0,N,HB_HUBAVG,AH,17.48
56588,01/26/2020,16.0,1.0,N,HB_HUBAVG,AH,17.92
56680,01/26/2020,17.0,1.0,N,HB_HUBAVG,AH,18.02
56772,01/26/2020,18.0,1.0,N,HB_HUBAVG,AH,19.78
56864,01/26/2020,19.0,1.0,N,HB_HUBAVG,AH,28.03
56956,01/26/2020,20.0,1.0,N,HB_HUBAVG,AH,19.57
57048,01/26/2020,21.0,1.0,N,HB_HUBAVG,AH,19.7
57140,01/26/2020,22.0,1.0,N,HB_HUBAVG,AH,16.82
57232,01/26/2020,23.0,1.0,N,HB_HUBAVG,AH,13.24
57324,01/26/2020,24.0,1.0,N,HB_HUBAVG,AH,12.0
57416,01/27/2020,1.0,1.0,N,HB_HUBAVG,AH,9.51
57508,01/27/2020,2.0,1.0,N,HB_HUBAVG,AH,9.6
57600,01/27/2020,3.0,1.0,N,HB_HUBAVG,AH,7.89
57692,01/27/2020,4.0,1.0,N,HB_HUBAVG,AH,2.36
57784,01/27/2020,5.0,1.0,N,HB_HUBAVG,AH,4.97
57876,01/27/2020,6.0,1.0,N,HB_HUBAVG,AH,9.27
57968,01/27/2020,7.0,1.0,N,HB_HUBAVG,AH,10.92
58060,01/27/2020,8.0,1.0,N,HB_HUBAVG,AH,14.65
58152,01/27/2020,9.0,1.0,N,HB_HUBAVG,AH,14.53
58244,01/27/2020,10.0,1.0,N,HB_HUBAVG,AH,16.12
58336,01/27/2020,11.0,1.0,N,HB_HUBAVG,AH,17.45
58428,01/27/2020,12.0,1.0,N,HB_HUBAVG,AH,16.69
58520,01/27/2020,13.0,1.0,N,HB_HUBAVG,AH,14.48
58612,01/27/2020,14.0,1.0,N,HB_HUBAVG,AH,12.17
58704,01/27/2020,15.0,1.0,N,HB_HUBAVG,AH,10.86
58796,01/27/2020,16.0,1.0,N,HB_HUBAVG,AH,8.91
58888,01/27/2020,17.0,1.0,N,HB_HUBAVG,AH,6.48
58980,01/27/2020,18.0,1.0,N,HB_HUBAVG,AH,9.39
59072,01/27/2020,19.0,1.0,N,HB_HUBAVG,AH,16.09
59164,01/27/2020,20.0,1.0,N,HB_HUBAVG,AH,12.49
59256,01/27/2020,21.0,1.0,N,HB_HUBAVG,AH,13.37
59348,01/27/2020,22.0,1.0,N,HB_HUBAVG,AH,12.72
59440,01/27/2020,23.0,1.0,N,HB_HUBAVG,AH,10.01
59532,01/27/2020,24.0,1.0,N,HB_HUBAVG,AH,10.55
59624,01/28/2020,1.0,1.0,N,HB_HUBAVG,AH,7.5
59716,01/28/2020,2.0,1.0,N,HB_HUBAVG,AH,8.93
59808,01/28/2020,3.0,1.0,N,HB_HUBAVG,AH,9.81
59900,01/28/2020,4.0,1.0,N,HB_HUBAVG,AH,12.18
59992,01/28/2020,5.0,1.0,N,HB_HUBAVG,AH,14.14
60084,01/28/2020,6.0,1.0,N,HB_HUBAVG,AH,16.63
60176,01/28/2020,7.0,1.0,N,HB_HUBAVG,AH,46.75
60268,01/28/2020,8.0,1.0,N,HB_HUBAVG,AH,20.88
60360,01/28/2020,9.0,1.0,N,HB_HUBAVG,AH,18.48
60452,01/28/2020,10.0,1.0,N,HB_HUBAVG,AH,14.45
60544,01/28/2020,11.0,1.0,N,HB_HUBAVG,AH,17.39
60636,01/28/2020,12.0,1.0,N,HB_HUBAVG,AH,12.05
60728,01/28/2020,13.0,1.0,N,HB_HUBAVG,AH,11.8
60820,01/28/2020,14.0,1.0,N,HB_HUBAVG,AH,10.37
60912,01/28/2020,15.0,1.0,N,HB_HUBAVG,AH,8.9
61004,01/28/2020,16.0,1.0,N,HB_HUBAVG,AH,8.28
61096,01/28/2020,17.0,1.0,N,HB_HUBAVG,AH,8.18
61188,01/28/2020,18.0,1.0,N,HB_HUBAVG,AH,8.68
61280,01/28/2020,19.0,1.0,N,HB_HUBAVG,AH,11.69
61372,01/28/2020,20.0,1.0,N,HB_HUBAVG,AH,14.35
61464,01/28/2020,21.0,1.0,N,HB_HUBAVG,AH,14.11
61556,01/28/2020,22.0,1.0,N,HB_HUBAVG,AH,12.07
61648,01/28/2020,23.0,1.0,N,HB_HUBAVG,AH,14.53
61740,01/28/2020,24.0,1.0,N,HB_HUBAVG,AH,9.99
61832,01/29/2020,1.0,1.0,N,HB_HUBAVG,AH,10.45
61924,01/29/2020,2.0,1.0,N,HB_HUBAVG,AH,10.52
62016,01/29/2020,3.0,1.0,N,HB_HUBAVG,AH,11.27
62108,01/29/2020,4.0,1.0,N,HB_HUBAVG,AH,12.13
62200,01/29/2020,5.0,1.0,N,HB_HUBAVG,AH,12.92
62292,01/29/2020,6.0,1.0,N,HB_HUBAVG,AH,13.62
62384,01/29/2020,7.0,1.0,N,HB_HUBAVG,AH,15.61
62476,01/29/2020,8.0,1.0,N,HB_HUBAVG,AH,18.64
62568,01/29/2020,9.0,1.0,N,HB_HUBAVG,AH,18.06
62660,01/29/2020,10.0,1.0,N,HB_HUBAVG,AH,17.5
62752,01/29/2020,11.0,1.0,N,HB_HUBAVG,AH,16.58
62844,01/29/2020,12.0,1.0,N,HB_HUBAVG,AH,17.36
62936,01/29/2020,13.0,1.0,N,HB_HUBAVG,AH,17.04
63028,01/29/2020,14.0,1.0,N,HB_HUBAVG,AH,16.3
63120,01/29/2020,15.0,1.0,N,HB_HUBAVG,AH,16.34
63212,01/29/2020,16.0,1.0,N,HB_HUBAVG,AH,15.59
63304,01/29/2020,17.0,1.0,N,HB_HUBAVG,AH,15.09
63396,01/29/2020,18.0,1.0,N,HB_HUBAVG,AH,17.52
63488,01/29/2020,19.0,1.0,N,HB_HUBAVG,AH,18.37
63580,01/29/2020,20.0,1.0,N,HB_HUBAVG,AH,15.83
63672,01/29/2020,21.0,1.0,N,HB_HUBAVG,AH,16.08
63764,01/29/2020,22.0,1.0,N,HB_HUBAVG,AH,15.39
63856,01/29/2020,23.0,1.0,N,HB_HUBAVG,AH,13.78
63948,01/29/2020,24.0,1.0,N,HB_HUBAVG,AH,13.07
64040,01/30/2020,1.0,1.0,N,HB_HUBAVG,AH,13.36
64132,01/30/2020,2.0,1.0,N,HB_HUBAVG,AH,13.84
64224,01/30/2020,3.0,1.0,N,HB_HUBAVG,AH,14.51
64316,01/30/2020,4.0,1.0,N,HB_HUBAVG,AH,14.9
64408,01/30/2020,5.0,1.0,N,HB_HUBAVG,AH,16.93
64500,01/30/2020,6.0,1.0,N,HB_HUBAVG,AH,18.84
64592,01/30/2020,7.0,1.0,N,HB_HUBAVG,AH,20.48
64684,01/30/2020,8.0,1.0,N,HB_HUBAVG,AH,23.05
64776,01/30/2020,9.0,1.0,N,HB_HUBAVG,AH,33.3
64868,01/30/2020,10.0,1.0,N,HB_HUBAVG,AH,29.2
64960,01/30/2020,11.0,1.0,N,HB_HUBAVG,AH,19.89
65052,01/30/2020,12.0,1.0,N,HB_HUBAVG,AH,19.13
65144,01/30/2020,13.0,1.0,N,HB_HUBAVG,AH,19.08
65236,01/30/2020,14.0,1.0,N,HB_HUBAVG,AH,18.08
65328,01/30/2020,15.0,1.0,N,HB_HUBAVG,AH,17.63
65420,01/30/2020,16.0,1.0,N,HB_HUBAVG,AH,17.24
65512,01/30/2020,17.0,1.0,N,HB_HUBAVG,AH,17.5
65604,01/30/2020,18.0,1.0,N,HB_HUBAVG,AH,19.2
65696,01/30/2020,19.0,1.0,N,HB_HUBAVG,AH,21.27
65788,01/30/2020,20.0,1.0,N,HB_HUBAVG,AH,20.35
65880,01/30/2020,21.0,1.0,N,HB_HUBAVG,AH,19.97
65972,01/30/2020,22.0,1.0,N,HB_HUBAVG,AH,17.46
66064,01/30/2020,23.0,1.0,N,HB_HUBAVG,AH,16.97
66156,01/30/2020,24.0,1.0,N,HB_HUBAVG,AH,16.73
66248,01/31/2020,1.0,1.0,N,HB_HUBAVG,AH,14.39
66340,01/31/2020,2.0,1.0,N,HB_HUBAVG,AH,11.66
66432,01/31/2020,3.0,1.0,N,HB_HUBAVG,AH,11.44
66524,01/31/2020,4.0,1.0,N,HB_HUBAVG,AH,11.42
66616,01/31/2020,5.0,1.0,N,HB_HUBAVG,AH,11.06
66708,01/31/2020,6.0,1.0,N,HB_HUBAVG,AH,12.82
66800,01/31/2020,7.0,1.0,N,HB_HUBAVG,AH,16.52
66892,01/31/2020,8.0,1.0,N,HB_HUBAVG,AH,19.13
66984,01/31/2020,9.0,1.0,N,HB_HUBAVG,AH,16.85
67076,01/31/2020,10.0,1.0,N,HB_HUBAVG,AH,15.95
67168,01/31/2020,11.0,1.0,N,HB_HUBAVG,AH,13.77
67260,01/31/2020,12.0,1.0,N,HB_HUBAVG,AH,13.33
67352,01/31/2020,13.0,1.0,N,HB_HUBAVG,AH,14.12
67444,01/31/2020,14.0,1.0,N,HB_HUBAVG,AH,13.34
67536,01/31/2020,15.0,1.0,N,HB_HUBAVG,AH,12.79
67628,01/31/2020,16.0,1.0,N,HB_HUBAVG,AH,12.37
67720,01/31/2020,17.0,1.0,N,HB_HUBAVG,AH,12.26
67812,01/31/2020,18.0,1.0,N,HB_HUBAVG,AH,13.5
67904,01/31/2020,19.0,1.0,N,HB_HUBAVG,AH,18.28
