,Date,HourEnding,Settlement Point Price
3119,2021/05/10,24,25.4807
3120,2021/05/11,1,28.4846
3121,2021/05/11,2,32.0825
3122,2021/05/11,3,26.182
3123,2021/05/11,4,33.3147
3124,2021/05/11,5,12.7725
3125,2021/05/11,6,19.2528
3126,2021/05/11,7,17.9201
3127,2021/05/11,8,18.0273
3128,2021/05/11,9,18.0754
3129,2021/05/11,10,20.6753
3130,2021/05/11,11,40.1871
3131,2021/05/11,12,16.7751
3132,2021/05/11,13,19.4137
3133,2021/05/11,14,21.0697
3134,2021/05/11,15,15.3058
3135,2021/05/11,16,99.2081
3136,2021/05/11,17,24.3042
3137,2021/05/11,18,17.6564
3138,2021/05/11,19,11.731
3139,2021/05/11,20,8.2446
3140,2021/05/11,21,16.8689
3141,2021/05/11,22,18.1624
3142,2021/05/11,23,22.2804
3143,2021/05/11,24,24.5017
3144,2021/05/12,1,44.223
3145,2021/05/12,2,25.9509
3146,2021/05/12,3,23.0718
3147,2021/05/12,4,22.5767
3148,2021/05/12,5,19.5492
3149,2021/05/12,6,14.8146
3150,2021/05/12,7,16.7396
3151,2021/05/12,8,19.4672
3152,2021/05/12,9,18.1399
3153,2021/05/12,10,19.2601
3154,2021/05/12,11,25.1241
3155,2021/05/12,12,24.7898
3156,2021/05/12,13,22.6119
3157,2021/05/12,14,26.2339
3158,2021/05/12,15,27.3366
3159,2021/05/12,16,27.0934
3160,2021/05/12,17,28.0846
3161,2021/05/12,18,26.0855
3162,2021/05/12,19,26.8669
3163,2021/05/12,20,26.3177
3164,2021/05/12,21,27.9826
3165,2021/05/12,22,28.122
3166,2021/05/12,23,28.8358
3167,2021/05/12,24,28.4213
3168,2021/05/13,1,28.9444
3169,2021/05/13,2,29.4862
3170,2021/05/13,3,25.1271
3171,2021/05/13,4,21.3557
3172,2021/05/13,5,19.9428
3173,2021/05/13,6,19.419
3174,2021/05/13,7,17.2165
3175,2021/05/13,8,13.9151
3176,2021/05/13,9,16.5101
3177,2021/05/13,10,18.4617
3178,2021/05/13,11,18.7726
3179,2021/05/13,12,22.5959
3180,2021/05/13,13,25.2464
3181,2021/05/13,14,52.6343
3182,2021/05/13,15,26.1933
3183,2021/05/13,16,24.2236
3184,2021/05/13,17,46.6072
3185,2021/05/13,18,26.7697
3186,2021/05/13,19,27.3378
3187,2021/05/13,20,26.0141
3188,2021/05/13,21,28.6816
3189,2021/05/13,22,31.2044
3190,2021/05/13,23,72.9979
3191,2021/05/13,24,24.4021
3192,2021/05/14,1,20.6222
3193,2021/05/14,2,24.0388
3194,2021/05/14,3,42.5493
3195,2021/05/14,4,17.4229
3196,2021/05/14,5,-28.7948
3197,2021/05/14,6,-23.1122
3198,2021/05/14,7,-22.0075
3199,2021/05/14,8,-15.0006
3200,2021/05/14,9,-22.2628
3201,2021/05/14,10,-5.548
3202,2021/05/14,11,13.5521
3203,2021/05/14,12,20.4234
3204,2021/05/14,13,38.9556
3205,2021/05/14,14,74.5328
3206,2021/05/14,15,44.1531
3207,2021/05/14,16,14.8933
3208,2021/05/14,17,16.4752
3209,2021/05/14,18,16.5791
3210,2021/05/14,19,16.0835
3211,2021/05/14,20,8.8594
3212,2021/05/14,21,8.8288
3213,2021/05/14,22,12.8726
3214,2021/05/14,23,11.2979
3215,2021/05/14,24,11.8376
3216,2021/05/15,1,15.8503
3217,2021/05/15,2,16.4442
3218,2021/05/15,3,0.5747
3219,2021/05/15,4,22.4109
3220,2021/05/15,5,6.4227
3221,2021/05/15,6,-0.1883
3222,2021/05/15,7,1.3941
3223,2021/05/15,8,18.6747
3224,2021/05/15,9,64.0354
3225,2021/05/15,10,37.5943
3226,2021/05/15,11,35.4198
3227,2021/05/15,12,14.7995
3228,2021/05/15,13,33.47
3229,2021/05/15,14,442.0637
3230,2021/05/15,15,39.9486
3231,2021/05/15,16,41.7497
3232,2021/05/15,17,21.6646
3233,2021/05/15,18,22.4343
3234,2021/05/15,19,21.2452
3235,2021/05/15,20,21.6079
3236,2021/05/15,21,19.4435
3237,2021/05/15,22,18.2828
3238,2021/05/15,23,15.1209
3239,2021/05/15,24,14.8028
3240,2021/05/16,1,13.474
3241,2021/05/16,2,4.9452
3242,2021/05/16,3,13.1228
3243,2021/05/16,4,-0.3845
3244,2021/05/16,5,7.4051
3245,2021/05/16,6,11.5794
3246,2021/05/16,7,4.9189
3247,2021/05/16,8,12.7924
3248,2021/05/16,9,14.9605
3249,2021/05/16,10,11.0943
3250,2021/05/16,11,7.3056
3251,2021/05/16,12,0.6256
3252,2021/05/16,13,14.4696
3253,2021/05/16,14,17.0422
3254,2021/05/16,15,18.0585
3255,2021/05/16,16,19.4628
3256,2021/05/16,17,20.4642
3257,2021/05/16,18,22.3651
3258,2021/05/16,19,27.0188
3259,2021/05/16,20,22.4444
3260,2021/05/16,21,23.8302
3261,2021/05/16,22,26.0762
3262,2021/05/16,23,24.3964
3263,2021/05/16,24,20.4456
3264,2021/05/17,1,17.5522
3265,2021/05/17,2,18.0028
3266,2021/05/17,3,18.298
3267,2021/05/17,4,19.5054
3268,2021/05/17,5,18.2549
3269,2021/05/17,6,17.7686
3270,2021/05/17,7,15.9621
3271,2021/05/17,8,12.094
3272,2021/05/17,9,18.1559
3273,2021/05/17,10,12.9736
3274,2021/05/17,11,17.4205
3275,2021/05/17,12,17.3072
3276,2021/05/17,13,19.1371
3277,2021/05/17,14,21.1967
3278,2021/05/17,15,22.8846
3279,2021/05/17,16,31.2665
3280,2021/05/17,17,44.0773
3281,2021/05/17,18,30.8673
3282,2021/05/17,19,32.4348
3283,2021/05/17,20,26.8097
3284,2021/05/17,21,26.6732
3285,2021/05/17,22,29.2551
3286,2021/05/17,23,31.4413
3287,2021/05/17,24,27.2675
3288,2021/05/18,1,24.7948
3289,2021/05/18,2,22.3821
3290,2021/05/18,3,20.9975
3291,2021/05/18,4,20.0845
3292,2021/05/18,5,14.6319
3293,2021/05/18,6,14.3705
3294,2021/05/18,7,6.1997
3295,2021/05/18,8,19.5153
3296,2021/05/18,9,19.6358
3297,2021/05/18,10,16.3707
3298,2021/05/18,11,17.9489
3299,2021/05/18,12,24.315
3300,2021/05/18,13,25.9059
3301,2021/05/18,14,26.215
3302,2021/05/18,15,31.6193
3303,2021/05/18,16,28.4893
3304,2021/05/18,17,23.767
3305,2021/05/18,18,24.1921
3306,2021/05/18,19,45.5
3307,2021/05/18,20,71.2288
3308,2021/05/18,21,29.2245
3309,2021/05/18,22,36.1516
3310,2021/05/18,23,44.3451
3311,2021/05/18,24,29.8055
3312,2021/05/19,1,24.5888
3313,2021/05/19,2,27.4438
3314,2021/05/19,3,28.4777
3315,2021/05/19,4,68.8516
3316,2021/05/19,5,25.2049
3317,2021/05/19,6,23.9187
3318,2021/05/19,7,22.1061
3319,2021/05/19,8,21.1618
3320,2021/05/19,9,19.9498
3321,2021/05/19,10,21.6503
3322,2021/05/19,11,21.3259
3323,2021/05/19,12,24.8251
3324,2021/05/19,13,24.7267
3325,2021/05/19,14,24.4538
3326,2021/05/19,15,21.562
3327,2021/05/19,16,24.0991
3328,2021/05/19,17,31.0859
3329,2021/05/19,18,26.4821
3330,2021/05/19,19,29.1204
3331,2021/05/19,20,32.047
3332,2021/05/19,21,29.2703
3333,2021/05/19,22,25.6721
3334,2021/05/19,23,29.3452
3335,2021/05/19,24,30.3735
3336,2021/05/20,1,23.8017
3337,2021/05/20,2,23.8705
3338,2021/05/20,3,17.0604
3339,2021/05/20,4,19.8818
3340,2021/05/20,5,17.6046
3341,2021/05/20,6,19.152
3342,2021/05/20,7,22.0313
3343,2021/05/20,8,24.7898
3344,2021/05/20,9,21.9606
3345,2021/05/20,10,22.3937
3346,2021/05/20,11,81.8114
3347,2021/05/20,12,20.489
3348,2021/05/20,13,41.8355
3349,2021/05/20,14,130.1713
3350,2021/05/20,15,27.9412
3351,2021/05/20,16,24.9806
3352,2021/05/20,17,22.521
3353,2021/05/20,18,19.3054
3354,2021/05/20,19,19.043
3355,2021/05/20,20,17.1363
3356,2021/05/20,21,15.3537
3357,2021/05/20,22,11.5494
3358,2021/05/20,23,9.269
3359,2021/05/20,24,11.3602
3360,2021/05/21,1,11.95
3361,2021/05/21,2,16.2958
3362,2021/05/21,3,2.0128
3363,2021/05/21,4,2.7953
3364,2021/05/21,5,-32.001
3365,2021/05/21,6,-26.2233
3366,2021/05/21,7,-23.3632
3367,2021/05/21,8,-19.6024
3368,2021/05/21,9,-27.0509
3369,2021/05/21,10,-20.4624
3370,2021/05/21,11,0.1177
3371,2021/05/21,12,11.1881
3372,2021/05/21,13,13.4534
3373,2021/05/21,14,13.8133
3374,2021/05/21,15,12.7997
3375,2021/05/21,16,11.6215
3376,2021/05/21,17,11.4193
3377,2021/05/21,18,12.239
3378,2021/05/21,19,12.5105
3379,2021/05/21,20,16.7648
3380,2021/05/21,21,17.0233
3381,2021/05/21,22,11.9032
3382,2021/05/21,23,9.9351
3383,2021/05/21,24,9.858
3384,2021/05/22,1,4.8012
3385,2021/05/22,2,8.9597
3386,2021/05/22,3,6.7859
3387,2021/05/22,4,11.9521
3388,2021/05/22,5,18.3421
3389,2021/05/22,6,-4.4021
3390,2021/05/22,7,-8.3586
3391,2021/05/22,8,3.1075
3392,2021/05/22,9,12.1243
3393,2021/05/22,10,13.5048
3394,2021/05/22,11,12.5254
3395,2021/05/22,12,-17.8414
3396,2021/05/22,13,16.2383
3397,2021/05/22,14,15.7368
3398,2021/05/22,15,17.487
3399,2021/05/22,16,20.3683
3400,2021/05/22,17,18.7964
3401,2021/05/22,18,21.6496
3402,2021/05/22,19,21.5
3403,2021/05/22,20,28.1247
3404,2021/05/22,21,24.8431
3405,2021/05/22,22,21.2768
3406,2021/05/22,23,20.2688
3407,2021/05/22,24,18.2404
3408,2021/05/23,1,14.6645
3409,2021/05/23,2,14.1542
3410,2021/05/23,3,14.918
3411,2021/05/23,4,14.8311
3412,2021/05/23,5,7.6524
3413,2021/05/23,6,10.9492
3414,2021/05/23,7,14.1834
3415,2021/05/23,8,12.4583
3416,2021/05/23,9,12.6326
3417,2021/05/23,10,16.9467
3418,2021/05/23,11,14.5355
3419,2021/05/23,12,16.2513
3420,2021/05/23,13,20.2394
3421,2021/05/23,14,17.8513
3422,2021/05/23,15,18.419
3423,2021/05/23,16,20.2581
3424,2021/05/23,17,15.51
3425,2021/05/23,18,22.4883
3426,2021/05/23,19,11.1704
3427,2021/05/23,20,10.3837
3428,2021/05/23,21,10.1241
3429,2021/05/23,22,7.2277
3430,2021/05/23,23,10.8006
3431,2021/05/23,24,6.8593
3432,2021/05/24,1,6.1156
3433,2021/05/24,2,9.8525
3434,2021/05/24,3,15.2118
3435,2021/05/24,4,7.9433
3436,2021/05/24,5,-5.5723
3437,2021/05/24,6,-26.1464
3438,2021/05/24,7,-4.0483
3439,2021/05/24,8,9.9942
3440,2021/05/24,9,12.9532
3441,2021/05/24,10,20.2616
3442,2021/05/24,11,26.1739
3443,2021/05/24,12,14.6423
3444,2021/05/24,13,22.3017
3445,2021/05/24,14,21.2774
3446,2021/05/24,15,22.2896
3447,2021/05/24,16,20.7333
3448,2021/05/24,17,17.7086
3449,2021/05/24,18,19.0862
3450,2021/05/24,19,19.5414
3451,2021/05/24,20,16.5928
3452,2021/05/24,21,15.0471
3453,2021/05/24,22,8.3534
3454,2021/05/24,23,5.1367
3455,2021/05/24,24,12.1217
3456,2021/05/25,1,12.8681
3457,2021/05/25,2,16.6141
3458,2021/05/25,3,17.5333
3459,2021/05/25,4,11.253
3460,2021/05/25,5,-9.3144
3461,2021/05/25,6,-28.4606
3462,2021/05/25,7,-35.2643
3463,2021/05/25,8,-25.867
3464,2021/05/25,9,9.6659
3465,2021/05/25,10,18.7857
3466,2021/05/25,11,13.4144
3467,2021/05/25,12,12.8401
3468,2021/05/25,13,20.6848
3469,2021/05/25,14,19.1763
3470,2021/05/25,15,23.0429
3471,2021/05/25,16,22.661
3472,2021/05/25,17,34.347
3473,2021/05/25,18,38.5214
3474,2021/05/25,19,73.0846
3475,2021/05/25,20,29.6467
3476,2021/05/25,21,32.6292
3477,2021/05/25,22,30.9007
3478,2021/05/25,23,28.9573
3479,2021/05/25,24,26.2158
3480,2021/05/26,1,24.6656
3481,2021/05/26,2,22.3283
3482,2021/05/26,3,20.6358
3483,2021/05/26,4,15.4118
3484,2021/05/26,5,7.7344
3485,2021/05/26,6,2.805
3486,2021/05/26,7,-2.6271
3487,2021/05/26,8,4.9482
3488,2021/05/26,9,16.0803
3489,2021/05/26,10,12.7547
3490,2021/05/26,11,14.1946
3491,2021/05/26,12,16.9005
3492,2021/05/26,13,20.2831
3493,2021/05/26,14,20.9951
3494,2021/05/26,15,22.6077
3495,2021/05/26,16,22.8499
3496,2021/05/26,17,26.0846
3497,2021/05/26,18,22.9992
3498,2021/05/26,19,21.542
3499,2021/05/26,20,18.1816
3500,2021/05/26,21,14.1118
3501,2021/05/26,22,10.7777
3502,2021/05/26,23,10.0393
3503,2021/05/26,24,12.3711
3504,2021/05/27,1,11.2522
3505,2021/05/27,2,10.8495
3506,2021/05/27,3,18.6483
3507,2021/05/27,4,20.9007
3508,2021/05/27,5,1.9288
3509,2021/05/27,6,7.8648
3510,2021/05/27,7,7.9874
3511,2021/05/27,8,-17.2577
3512,2021/05/27,9,-8.4384
3513,2021/05/27,10,-15.5613
3514,2021/05/27,11,7.3947
3515,2021/05/27,12,14.4555
3516,2021/05/27,13,27.6392
3517,2021/05/27,14,26.112
3518,2021/05/27,15,31.4106
3519,2021/05/27,16,33.1688
3520,2021/05/27,17,23.5841
3521,2021/05/27,18,65.184
3522,2021/05/27,19,31.6306
3523,2021/05/27,20,30.7517
3524,2021/05/27,21,22.0822
3525,2021/05/27,22,18.6901
3526,2021/05/27,23,12.1217
3527,2021/05/27,24,14.3123
3528,2021/05/28,1,18.9248
3529,2021/05/28,2,17.9705
3530,2021/05/28,3,11.3359
3531,2021/05/28,4,7.2378
3532,2021/05/28,5,-7.7341
3533,2021/05/28,6,13.3771
3534,2021/05/28,7,13.0259
3535,2021/05/28,8,5.7799
3536,2021/05/28,9,13.738
3537,2021/05/28,10,12.6609
3538,2021/05/28,11,3.1589
3539,2021/05/28,12,11.9983
3540,2021/05/28,13,18.2214
3541,2021/05/28,14,15.4694
3542,2021/05/28,15,12.9209
3543,2021/05/28,16,36.2512
3544,2021/05/28,17,25.9544
3545,2021/05/28,18,27.9218
3546,2021/05/28,19,25.7933
3547,2021/05/28,20,57.5499
3548,2021/05/28,21,29.2413
3549,2021/05/28,22,96.785
3550,2021/05/28,23,173.3209
3551,2021/05/28,24,95.1854
3552,2021/05/29,1,83.3569
3553,2021/05/29,2,54.6067
3554,2021/05/29,3,21.5139
3555,2021/05/29,4,25.7023
3556,2021/05/29,5,10.6305
3557,2021/05/29,6,13.7138
3558,2021/05/29,7,14.9836
3559,2021/05/29,8,15.233
3560,2021/05/29,9,16.416
3561,2021/05/29,10,16.6465
3562,2021/05/29,11,15.4925
3563,2021/05/29,12,13.1776
3564,2021/05/29,13,21.0207
3565,2021/05/29,14,19.888
3566,2021/05/29,15,27.7114
3567,2021/05/29,16,48.8884
3568,2021/05/29,17,28.3761
3569,2021/05/29,18,27.3475
3570,2021/05/29,19,35.0748
3571,2021/05/29,20,83.7267
3572,2021/05/29,21,35.14
3573,2021/05/29,22,34.3721
3574,2021/05/29,23,15.3424
3575,2021/05/29,24,15.0345
3576,2021/05/30,1,15.9662
3577,2021/05/30,2,16.8579
3578,2021/05/30,3,16.4039
3579,2021/05/30,4,11.5055
3580,2021/05/30,5,11.2609
3581,2021/05/30,6,7.894
3582,2021/05/30,7,14.7366
3583,2021/05/30,8,12.7989
3584,2021/05/30,9,18.0313
3585,2021/05/30,10,18.6542
3586,2021/05/30,11,74.8675
3587,2021/05/30,12,19.3956
3588,2021/05/30,13,19.6293
3589,2021/05/30,14,18.5165
3590,2021/05/30,15,24.6952
3591,2021/05/30,16,44.5219
3592,2021/05/30,17,23.6794
3593,2021/05/30,18,26.9113
3594,2021/05/30,19,21.6157
3595,2021/05/30,20,25.5511
3596,2021/05/30,21,34.7803
3597,2021/05/30,22,47.5631
3598,2021/05/30,23,27.8247
3599,2021/05/30,24,30.8342
3600,2021/05/31,1,24.6611
3601,2021/05/31,2,24.0613
3602,2021/05/31,3,18.7888
3603,2021/05/31,4,15.2303
3604,2021/05/31,5,15.2076
3605,2021/05/31,6,15.0117
3606,2021/05/31,7,13.7993
3607,2021/05/31,8,16.6757
3608,2021/05/31,9,17.762
3609,2021/05/31,10,18.0674
3610,2021/05/31,11,15.019
3611,2021/05/31,12,16.0543
3612,2021/05/31,13,15.192
3613,2021/05/31,14,17.0971
3614,2021/05/31,15,17.0962
3615,2021/05/31,16,21.9618
3616,2021/05/31,17,20.3636
3617,2021/05/31,18,20.1133
3618,2021/05/31,19,20.0766
3619,2021/05/31,20,20.8197
3620,2021/05/31,21,22.228
3621,2021/05/31,22,57.7817
3622,2021/05/31,23,101.644
3623,2021/05/31,24,23.8982
3624,2021/06/01,1,26.6469
3625,2021/06/01,2,25.5765
3626,2021/06/01,3,26.3004
3627,2021/06/01,4,29.8527
3628,2021/06/01,5,23.0673
3629,2021/06/01,6,21.2122
3630,2021/06/01,7,22.2249
3631,2021/06/01,8,22.0959
3632,2021/06/01,9,20.6898
3633,2021/06/01,10,19.7236
3634,2021/06/01,11,21.0737
3635,2021/06/01,12,22.541
3636,2021/06/01,13,27.8148
3637,2021/06/01,14,25.5849
3638,2021/06/01,15,26.1152
3639,2021/06/01,16,24.137
3640,2021/06/01,17,24.1689
3641,2021/06/01,18,24.6359
3642,2021/06/01,19,24.9682
3643,2021/06/01,20,29.8981
3644,2021/06/01,21,29.6285
3645,2021/06/01,22,27.8524
3646,2021/06/01,23,27.231
3647,2021/06/01,24,27.4796
3648,2021/06/02,1,26.8604
3649,2021/06/02,2,45.3642
3650,2021/06/02,3,25.3152
3651,2021/06/02,4,22.5656
3652,2021/06/02,5,26.0784
3653,2021/06/02,6,23.5657
3654,2021/06/02,7,21.1109
3655,2021/06/02,8,21.1051
3656,2021/06/02,9,18.8991
3657,2021/06/02,10,19.5706
3658,2021/06/02,11,28.693
3659,2021/06/02,12,26.7431
3660,2021/06/02,13,22.4856
3661,2021/06/02,14,21.7239
3662,2021/06/02,15,27.0907
3663,2021/06/02,16,30.2865
3664,2021/06/02,17,34.172
3665,2021/06/02,18,36.7255
3666,2021/06/02,19,126.9689
3667,2021/06/02,20,30.0491
3668,2021/06/02,21,37.4241
3669,2021/06/02,22,44.028
3670,2021/06/02,23,42.9542
3671,2021/06/02,24,50.8097
3672,2021/06/03,1,28.7915
3673,2021/06/03,2,26.7615
3674,2021/06/03,3,24.9711
3675,2021/06/03,4,23.1199
3676,2021/06/03,5,21.9106
3677,2021/06/03,6,17.8877
3678,2021/06/03,7,14.9917
3679,2021/06/03,8,17.811
3680,2021/06/03,9,20.1775
3681,2021/06/03,10,21.8398
3682,2021/06/03,11,18.5022
3683,2021/06/03,12,17.9728
3684,2021/06/03,13,20.7031
3685,2021/06/03,14,25.5849
3686,2021/06/03,15,28.7549
3687,2021/06/03,16,31.4093
3688,2021/06/03,17,43.931
3689,2021/06/03,18,32.8623
3690,2021/06/03,19,31.3614
3691,2021/06/03,20,33.2551
3692,2021/06/03,21,33.2904
3693,2021/06/03,22,35.4329
3694,2021/06/03,23,35.452
3695,2021/06/03,24,37.8488
3696,2021/06/04,1,46.8194
3697,2021/06/04,2,28.8452
3698,2021/06/04,3,14.7155
3699,2021/06/04,4,-15.4251
3700,2021/06/04,5,-24.7812
3701,2021/06/04,6,-14.2805
3702,2021/06/04,7,-10.3381
3703,2021/06/04,8,-12.7361
3704,2021/06/04,9,-14.8192
3705,2021/06/04,10,-0.7942
3706,2021/06/04,11,1.8321
3707,2021/06/04,12,1.3411
3708,2021/06/04,13,17.8098
3709,2021/06/04,14,23.7284
3710,2021/06/04,15,20.7721
3711,2021/06/04,16,23.2181
3712,2021/06/04,17,24.8548
3713,2021/06/04,18,25.8211
3714,2021/06/04,19,28.9807
3715,2021/06/04,20,31.7915
3716,2021/06/04,21,34.6031
3717,2021/06/04,22,34.4516
3718,2021/06/04,23,33.4568
3719,2021/06/04,24,26.401
3720,2021/06/05,1,21.1146
3721,2021/06/05,2,12.6409
3722,2021/06/05,3,8.2809
3723,2021/06/05,4,20.9801
3724,2021/06/05,5,10.7133
3725,2021/06/05,6,-20.5482
3726,2021/06/05,7,-31.2953
3727,2021/06/05,8,-31.3298
3728,2021/06/05,9,-28.158
3729,2021/06/05,10,-3.9647
3730,2021/06/05,11,11.0034
3731,2021/06/05,12,8.0912
3732,2021/06/05,13,27.4799
3733,2021/06/05,14,52.9498
3734,2021/06/05,15,24.9943
3735,2021/06/05,16,75.9098
3736,2021/06/05,17,26.3975
3737,2021/06/05,18,16.8423
3738,2021/06/05,19,19.1076
3739,2021/06/05,20,23.6228
3740,2021/06/05,21,46.7054
3741,2021/06/05,22,20.131
3742,2021/06/05,23,23.9452
3743,2021/06/05,24,23.2416
3744,2021/06/06,1,21.394
3745,2021/06/06,2,22.9107
3746,2021/06/06,3,16.6536
3747,2021/06/06,4,9.9052
3748,2021/06/06,5,6.7134
3749,2021/06/06,6,7.3715
3750,2021/06/06,7,2.7745
3751,2021/06/06,8,12.479
3752,2021/06/06,9,14.8445
3753,2021/06/06,10,19.0265
3754,2021/06/06,11,15.4006
3755,2021/06/06,12,13.9681
3756,2021/06/06,13,29.7997
3757,2021/06/06,14,27.47
3758,2021/06/06,15,35.368
3759,2021/06/06,16,23.0507
3760,2021/06/06,17,27.7165
3761,2021/06/06,18,31.9799
3762,2021/06/06,19,25.5804
3763,2021/06/06,20,30.9854
3764,2021/06/06,21,33.889
3765,2021/06/06,22,28.6486
3766,2021/06/06,23,34.703
3767,2021/06/06,24,25.7149
3768,2021/06/07,1,21.9299
3769,2021/06/07,2,19.9468
3770,2021/06/07,3,18.3398
3771,2021/06/07,4,13.5776
3772,2021/06/07,5,18.8343
3773,2021/06/07,6,12.1556
3774,2021/06/07,7,15.1535
3775,2021/06/07,8,15.8776
3776,2021/06/07,9,17.4415
3777,2021/06/07,10,21.4728
3778,2021/06/07,11,18.8002
3779,2021/06/07,12,16.1083
3780,2021/06/07,13,21.8362
3781,2021/06/07,14,24.5551
3782,2021/06/07,15,25.9229
3783,2021/06/07,16,28.9774
3784,2021/06/07,17,25.7145
3785,2021/06/07,18,27.0061
3786,2021/06/07,19,28.4694
3787,2021/06/07,20,32.0819
3788,2021/06/07,21,33.9022
3789,2021/06/07,22,35.8576
3790,2021/06/07,23,33.8623
3791,2021/06/07,24,31.114
3792,2021/06/08,1,29.0229
3793,2021/06/08,2,26.997
3794,2021/06/08,3,18.8976
3795,2021/06/08,4,13.6472
3796,2021/06/08,5,7.4745
3797,2021/06/08,6,11.8351
3798,2021/06/08,7,11.533
3799,2021/06/08,8,12.2104
3800,2021/06/08,9,17.492
3801,2021/06/08,10,17.6662
3802,2021/06/08,11,19.8681
3803,2021/06/08,12,21.5284
3804,2021/06/08,13,24.4178
3805,2021/06/08,14,37.3667
3806,2021/06/08,15,126.7202
3807,2021/06/08,16,40.5105
3808,2021/06/08,17,72.9557
3809,2021/06/08,18,87.6576
3810,2021/06/08,19,98.1262
3811,2021/06/08,20,110.9087
3812,2021/06/08,21,86.0516
3813,2021/06/08,22,60.0471
3814,2021/06/08,23,77.6381
3815,2021/06/08,24,61.6038
3816,2021/06/09,1,36.3612
3817,2021/06/09,2,50.5875
3818,2021/06/09,3,29.871
3819,2021/06/09,4,15.0217
3820,2021/06/09,5,11.2172
3821,2021/06/09,6,6.4834
3822,2021/06/09,7,9.511
3823,2021/06/09,8,11.0492
3824,2021/06/09,9,12.2323
3825,2021/06/09,10,14.0496
3826,2021/06/09,11,14.0478
3827,2021/06/09,12,14.3478
3828,2021/06/09,13,17.5424
3829,2021/06/09,14,23.6546
3830,2021/06/09,15,26.8023
3831,2021/06/09,16,50.8417
3832,2021/06/09,17,28.8772
3833,2021/06/09,18,28.2803
3834,2021/06/09,19,30.532
3835,2021/06/09,20,32.4216
3836,2021/06/09,21,60.942
3837,2021/06/09,22,43.6171
3838,2021/06/09,23,36.9947
3839,2021/06/09,24,35.0802
3840,2021/06/10,1,32.5136
3841,2021/06/10,2,30.3204
3842,2021/06/10,3,23.9268
3843,2021/06/10,4,19.1195
3844,2021/06/10,5,12.9299
3845,2021/06/10,6,12.4516
3846,2021/06/10,7,8.0237
3847,2021/06/10,8,9.2977
3848,2021/06/10,9,12.6663
3849,2021/06/10,10,15.202
3850,2021/06/10,11,17.8044
3851,2021/06/10,12,19.1995
3852,2021/06/10,13,25.4971
3853,2021/06/10,14,54.3938
3854,2021/06/10,15,41.0859
3855,2021/06/10,16,42.1656
3856,2021/06/10,17,35.1404
3857,2021/06/10,18,38.6124
3858,2021/06/10,19,37.4625
3859,2021/06/10,20,30.843
3860,2021/06/10,21,35.938
3861,2021/06/10,22,34.6907
3862,2021/06/10,23,37.5761
3863,2021/06/10,24,33.1386
3864,2021/06/11,1,28.9779
3865,2021/06/11,2,25.2397
3866,2021/06/11,3,22.3466
3867,2021/06/11,4,17.6872
3868,2021/06/11,5,30.3286
3869,2021/06/11,6,20.3648
3870,2021/06/11,7,11.2343
3871,2021/06/11,8,2.9378
3872,2021/06/11,9,6.0714
3873,2021/06/11,10,10.4028
3874,2021/06/11,11,8.8862
3875,2021/06/11,12,6.2786
3876,2021/06/11,13,21.3345
3877,2021/06/11,14,22.0301
3878,2021/06/11,15,22.288
3879,2021/06/11,16,20.8847
3880,2021/06/11,17,24.0467
3881,2021/06/11,18,37.909
3882,2021/06/11,19,30.7205
3883,2021/06/11,20,45.3853
3884,2021/06/11,21,40.437
3885,2021/06/11,22,40.5597
3886,2021/06/11,23,39.5408
3887,2021/06/11,24,34.257
3888,2021/06/12,1,29.6633
3889,2021/06/12,2,20.3279
3890,2021/06/12,3,18.9386
3891,2021/06/12,4,20.4164
3892,2021/06/12,5,22.0894
3893,2021/06/12,6,18.3915
3894,2021/06/12,7,12.1294
3895,2021/06/12,8,15.7949
3896,2021/06/12,9,13.211
3897,2021/06/12,10,6.6799
3898,2021/06/12,11,16.365
3899,2021/06/12,12,17.1027
3900,2021/06/12,13,19.6421
3901,2021/06/12,14,25.8325
3902,2021/06/12,15,32.8336
3903,2021/06/12,16,31.3883
3904,2021/06/12,17,74.7929
3905,2021/06/12,18,88.1204
3906,2021/06/12,19,48.8601
3907,2021/06/12,20,58.1594
3908,2021/06/12,21,73.4393
3909,2021/06/12,22,79.323
3910,2021/06/12,23,68.2917
3911,2021/06/12,24,60.8011
3912,2021/06/13,1,52.9046
3913,2021/06/13,2,37.6723
3914,2021/06/13,3,28.1718
3915,2021/06/13,4,22.9247
3916,2021/06/13,5,20.9192
3917,2021/06/13,6,19.5506
3918,2021/06/13,7,18.2981
3919,2021/06/13,8,10.5954
3920,2021/06/13,9,5.1251
3921,2021/06/13,10,3.6746
3922,2021/06/13,11,8.5069
3923,2021/06/13,12,4.2143
3924,2021/06/13,13,21.3601
3925,2021/06/13,14,20.9242
3926,2021/06/13,15,26.8824
3927,2021/06/13,16,31.4292
3928,2021/06/13,17,37.949
3929,2021/06/13,18,53.4713
3930,2021/06/13,19,85.2631
3931,2021/06/13,20,78.9468
3932,2021/06/13,21,64.0349
3933,2021/06/13,22,173.2397
3934,2021/06/13,23,107.8768
3935,2021/06/13,24,55.2978
3936,2021/06/14,1,50.5063
3937,2021/06/14,2,42.0161
