,,,,,4,,,,,,Settlement Point Price
8/20/2019 18:00,542,541.988,8/20/2019 12:00,29.44133333,3,8/20/2019 18:00,541.988,18,20,20.56681226,7.040231223
8/20/2019 19:00,53,52.754,8/20/2019 12:00,29.44133333,3,8/20/2019 18:00,541.988,19,20.66987298,21.05313407,9.649051652
8/20/2019 20:00,39,38.56933333,8/20/2019 12:00,29.44133333,3,8/20/2019 18:00,541.988,20,22.5,24.19341207,20.85313787
8/20/2019 21:00,29,29.08933333,8/20/2019 12:00,29.44133333,4,8/21/2019 0:00,18.13,21,25,25.77119865,33.23071838
8/20/2019 22:00,26,25.92333333,8/20/2019 12:00,29.44133333,4,8/21/2019 0:00,18.13,22,27.5,27.87212598,11.05463868
8/20/2019 23:00,20,19.96533333,8/20/2019 12:00,29.44133333,4,8/21/2019 0:00,18.13,23,29.33012702,30.375397,23.41516203
8/21/2019 0:00,18,18.13,8/21/2019 0:00,18.13,0,8/21/2019 0:00,18.13,0,30,31.05351673,43.21505604
8/21/2019 1:00,14,14.49733333,8/21/2019 0:00,18.13,0,8/21/2019 0:00,18.13,1,29.33012702,30.58098312,22.3031862
8/21/2019 2:00,14,13.60866667,8/21/2019 0:00,18.13,0,8/21/2019 0:00,18.13,2,27.5,28.50856228,31.27192005
8/21/2019 3:00,13,12.78266667,8/21/2019 0:00,18.13,1,8/21/2019 6:00,13.28066667,3,25,26.36598405,20.50924721
8/21/2019 4:00,12,12.29333333,8/21/2019 0:00,18.13,1,8/21/2019 6:00,13.28066667,4,22.5,23.28375532,47.64531108
8/21/2019 5:00,12,12.38266667,8/21/2019 0:00,18.13,1,8/21/2019 6:00,13.28066667,5,20.66987298,20.88698753,23.45893676
8/21/2019 6:00,13,13.28066667,8/21/2019 0:00,18.13,1,8/21/2019 6:00,13.28066667,6,20,21.61254324,33.63789698
8/21/2019 7:00,16,15.964,8/21/2019 0:00,18.13,1,8/21/2019 6:00,13.28066667,7,20.66987298,21.73169622,10.39216679
8/21/2019 8:00,17,17.32,8/21/2019 0:00,18.13,1,8/21/2019 6:00,13.28066667,8,22.5,24.00524058,49.6932797
8/21/2019 9:00,19,19.21933333,8/21/2019 0:00,18.13,2,8/21/2019 12:00,34.342,9,25,25.76021204,25.55906538
8/21/2019 10:00,20,20.22866667,8/21/2019 0:00,18.13,2,8/21/2019 12:00,34.342,10,27.5,27.57921654,17.64737149
8/21/2019 11:00,26,26.058,8/21/2019 0:00,18.13,2,8/21/2019 12:00,34.342,11,29.33012702,31.3239116,12.21084244
8/21/2019 12:00,34,34.342,8/21/2019 12:00,34.342,2,8/21/2019 12:00,34.342,12,30,30.6351837,22.60107605
8/21/2019 13:00,50,49.8,8/21/2019 12:00,34.342,2,8/21/2019 12:00,34.342,13,29.33012702,31.22045282,26.44238364
8/21/2019 14:00,419,419.4486667,8/21/2019 12:00,34.342,2,8/21/2019 12:00,34.342,14,27.5,27.60230032,49.73646848
8/21/2019 15:00,1998,1998.18,8/21/2019 12:00,34.342,3,8/21/2019 18:00,693.978,15,25,26.82964402,13.39111403
8/21/2019 16:00,3199,3199.228667,8/21/2019 12:00,34.342,3,8/21/2019 18:00,693.978,16,22.5,23.41935574,0.222082771
8/21/2019 17:00,2506,2506.262,8/21/2019 12:00,34.342,3,8/21/2019 18:00,693.978,17,20.66987298,21.48383066,23.28285865
8/21/2019 18:00,694,693.978,8/21/2019 12:00,34.342,3,8/21/2019 18:00,693.978,18,20,20.45626532,47.30660891
8/21/2019 19:00,75,74.96266667,8/21/2019 12:00,34.342,3,8/21/2019 18:00,693.978,19,20.66987298,21.20120257,27.35137979
8/21/2019 20:00,44,43.92333333,8/21/2019 12:00,34.342,3,8/21/2019 18:00,693.978,20,22.5,23.68018998,15.25534985
8/21/2019 21:00,31,30.55066667,8/21/2019 12:00,34.342,4,8/22/2019 0:00,17.898,21,25,26.94199129,43.48877216
8/21/2019 22:00,27,26.54666667,8/21/2019 12:00,34.342,4,8/22/2019 0:00,17.898,22,27.5,29.26722247,47.6714128
8/21/2019 23:00,20,20.36,8/21/2019 12:00,34.342,4,8/22/2019 0:00,17.898,23,29.33012702,30.92533763,45.09243931
8/22/2019 0:00,18,17.898,8/22/2019 0:00,17.898,0,8/22/2019 0:00,17.898,0,30,30.1750914,36.00767725
8/22/2019 1:00,15,14.59133333,8/22/2019 0:00,17.898,0,8/22/2019 0:00,17.898,1,29.33012702,31.30878817,34.20705182
8/22/2019 2:00,14,13.64533333,8/22/2019 0:00,17.898,0,8/22/2019 0:00,17.898,2,27.5,29.07477716,41.47464694
8/22/2019 3:00,14,14.37266667,8/22/2019 0:00,17.898,1,8/22/2019 6:00,13.764,3,25,25.79657046,38.73781868
8/22/2019 4:00,14,13.51866667,8/22/2019 0:00,17.898,1,8/22/2019 6:00,13.764,4,22.5,22.96561704,16.69859673
8/22/2019 5:00,13,12.74933333,8/22/2019 0:00,17.898,1,8/22/2019 6:00,13.764,5,20.66987298,20.85014848,12.37658392
8/22/2019 6:00,14,13.764,8/22/2019 0:00,17.898,1,8/22/2019 6:00,13.764,6,20,20.43703363,6.603416468
8/22/2019 7:00,16,15.812,8/22/2019 0:00,17.898,1,8/22/2019 6:00,13.764,7,20.66987298,22.53138757,23.46365088
8/22/2019 8:00,17,16.514,8/22/2019 0:00,17.898,1,8/22/2019 6:00,13.764,8,22.5,23.80157096,49.46793803
8/22/2019 9:00,19,18.61066667,8/22/2019 0:00,17.898,2,8/22/2019 12:00,27.14666667,9,25,26.80756461,14.88130924
8/22/2019 10:00,19,19.182,8/22/2019 0:00,17.898,2,8/22/2019 12:00,27.14666667,10,27.5,28.60366524,0.874820328
8/22/2019 11:00,24,23.84066667,8/22/2019 0:00,17.898,2,8/22/2019 12:00,27.14666667,11,29.33012702,29.88319575,23.39970894
8/22/2019 12:00,27,27.14666667,8/22/2019 12:00,27.14666667,2,8/22/2019 12:00,27.14666667,12,30,30.90305028,13.92528556
8/22/2019 13:00,35,35.43266667,8/22/2019 12:00,27.14666667,2,8/22/2019 12:00,27.14666667,13,29.33012702,30.17465468,40.77836326
8/22/2019 14:00,71,70.984,8/22/2019 12:00,27.14666667,2,8/22/2019 12:00,27.14666667,14,27.5,28.69986383,22.37256838
8/22/2019 15:00,175,175.1686667,8/22/2019 12:00,27.14666667,3,8/22/2019 18:00,125.9893333,15,25,26.65957439,5.13844391
8/22/2019 16:00,433,433.1533333,8/22/2019 12:00,27.14666667,3,8/22/2019 18:00,125.9893333,16,22.5,24.30975893,44.14813514
8/22/2019 17:00,467,466.9466667,8/22/2019 12:00,27.14666667,3,8/22/2019 18:00,125.9893333,17,20.66987298,21.4200462,17.96334193
8/22/2019 18:00,126,125.9893333,8/22/2019 12:00,27.14666667,3,8/22/2019 18:00,125.9893333,18,20,21.68043023,33.67543227
8/22/2019 19:00,40,40.38266667,8/22/2019 12:00,27.14666667,3,8/22/2019 18:00,125.9893333,19,20.66987298,22.37937987,41.67237875
8/22/2019 20:00,33,32.66266667,8/22/2019 12:00,27.14666667,3,8/22/2019 18:00,125.9893333,20,22.5,24.39985361,21.89179414
8/22/2019 21:00,29,29.01666667,8/22/2019 12:00,27.14666667,4,8/23/2019 0:00,17.47333333,21,25,26.84332431,27.48762603
8/22/2019 22:00,25,25.104,8/22/2019 12:00,27.14666667,4,8/23/2019 0:00,17.47333333,22,27.5,28.16251441,27.13507618
8/22/2019 23:00,20,20.13733333,8/22/2019 12:00,27.14666667,4,8/23/2019 0:00,17.47333333,23,29.33012702,31.27259778,36.51595074
8/23/2019 0:00,17,17.47333333,8/23/2019 0:00,17.47333333,0,8/23/2019 0:00,17.47333333,0,30,30.78679369,30.58575446
8/23/2019 1:00,14,14.46866667,8/23/2019 0:00,17.47333333,0,8/23/2019 0:00,17.47333333,1,29.33012702,29.81904582,45.4088049
8/23/2019 2:00,13,13.18866667,8/23/2019 0:00,17.47333333,0,8/23/2019 0:00,17.47333333,2,27.5,28.05464177,4.137404637
8/23/2019 3:00,14,14.01933333,8/23/2019 0:00,17.47333333,1,8/23/2019 6:00,14.49666667,3,25,25.46340237,35.9135822
8/23/2019 4:00,14,13.52333333,8/23/2019 0:00,17.47333333,1,8/23/2019 6:00,14.49666667,4,22.5,23.87588433,9.69988592
8/23/2019 5:00,13,13.162,8/23/2019 0:00,17.47333333,1,8/23/2019 6:00,14.49666667,5,20.66987298,22.5687763,2.318879778
8/23/2019 6:00,14,14.49666667,8/23/2019 0:00,17.47333333,1,8/23/2019 6:00,14.49666667,6,20,20.12107836,11.00040256
8/23/2019 7:00,17,17.34,8/23/2019 0:00,17.47333333,1,8/23/2019 6:00,14.49666667,7,20.66987298,21.75776683,24.6949313
8/23/2019 8:00,19,19.02266667,8/23/2019 0:00,17.47333333,1,8/23/2019 6:00,14.49666667,8,22.5,22.93869714,14.54925591
8/23/2019 9:00,20,19.54533333,8/23/2019 0:00,17.47333333,2,8/23/2019 12:00,28.49,9,25,26.5592596,18.33837877
8/23/2019 10:00,20,19.842,8/23/2019 0:00,17.47333333,2,8/23/2019 12:00,28.49,10,27.5,28.40570633,34.81357513
8/23/2019 11:00,24,24.338,8/23/2019 0:00,17.47333333,2,8/23/2019 12:00,28.49,11,29.33012702,29.77349462,35.17406888
8/23/2019 12:00,28,28.49,8/23/2019 12:00,28.49,2,8/23/2019 12:00,28.49,12,30,30.82636654,33.65321471
8/23/2019 13:00,36,36.15533333,8/23/2019 12:00,28.49,2,8/23/2019 12:00,28.49,13,29.33012702,29.70870053,49.11424163
8/23/2019 14:00,55,55.25666667,8/23/2019 12:00,28.49,2,8/23/2019 12:00,28.49,14,27.5,28.27624047,20.18994462
8/23/2019 15:00,86,86.452,8/23/2019 12:00,28.49,3,8/23/2019 18:00,53.44466667,15,25,25.14206619,14.15254697
8/23/2019 16:00,194,194.3186667,8/23/2019 12:00,28.49,3,8/23/2019 18:00,53.44466667,16,22.5,24.06007722,9.259600589
8/23/2019 17:00,168,167.706,8/23/2019 12:00,28.49,3,8/23/2019 18:00,53.44466667,17,20.66987298,21.9448066,1.200045013
8/23/2019 18:00,53,53.44466667,8/23/2019 12:00,28.49,3,8/23/2019 18:00,53.44466667,18,20,21.50206162,1.513046978
8/23/2019 19:00,32,32.478,8/23/2019 12:00,28.49,3,8/23/2019 18:00,53.44466667,19,20.66987298,21.11400176,14.67374781
8/23/2019 20:00,29,29.10733333,8/23/2019 12:00,28.49,3,8/23/2019 18:00,53.44466667,20,22.5,22.73061117,17.05138445
8/23/2019 21:00,26,26.35133333,8/23/2019 12:00,28.49,4,8/24/2019 0:00,16.76266667,21,25,26.56221691,8.173773092
8/23/2019 22:00,23,23.00666667,8/23/2019 12:00,28.49,4,8/24/2019 0:00,16.76266667,22,27.5,27.9452402,6.784195999
8/23/2019 23:00,19,19.26333333,8/23/2019 12:00,28.49,4,8/24/2019 0:00,16.76266667,23,29.33012702,31.09085029,35.65421352
8/24/2019 0:00,17,16.76266667,8/24/2019 0:00,16.76266667,0,8/24/2019 0:00,16.76266667,0,30,30.0698252,19.14097156
8/24/2019 1:00,17,16.95733333,8/24/2019 0:00,16.76266667,0,8/24/2019 0:00,16.76266667,1,29.33012702,30.74508423,12.6541476
8/24/2019 2:00,15,15.476,8/24/2019 0:00,16.76266667,0,8/24/2019 0:00,16.76266667,2,27.5,27.72962696,18.81335379
8/24/2019 3:00,15,14.774,8/24/2019 0:00,16.76266667,1,8/24/2019 6:00,14.964,3,25,26.13515148,4.302192009
8/24/2019 4:00,15,15.01666667,8/24/2019 0:00,16.76266667,1,8/24/2019 6:00,14.964,4,22.5,23.61968988,15.95475246
8/24/2019 5:00,15,14.69,8/24/2019 0:00,16.76266667,1,8/24/2019 6:00,14.964,5,20.66987298,20.938877,40.63730311
8/24/2019 6:00,15,14.964,8/24/2019 0:00,16.76266667,1,8/24/2019 6:00,14.964,6,20,21.07533944,20.53116658
8/24/2019 7:00,17,16.55666667,8/24/2019 0:00,16.76266667,1,8/24/2019 6:00,14.964,7,20.66987298,22.03865168,2.190372781
8/24/2019 8:00,17,16.80066667,8/24/2019 0:00,16.76266667,1,8/24/2019 6:00,14.964,8,22.5,23.84162335,6.295838665
8/24/2019 9:00,19,18.67,8/24/2019 0:00,16.76266667,2,8/24/2019 12:00,25.698,9,25,26.05844861,1.581675948
8/24/2019 10:00,20,20.08333333,8/24/2019 0:00,16.76266667,2,8/24/2019 12:00,25.698,10,27.5,29.22739909,1.123202565
8/24/2019 11:00,23,22.652,8/24/2019 0:00,16.76266667,2,8/24/2019 12:00,25.698,11,29.33012702,30.4610036,41.63428263
8/24/2019 12:00,26,25.698,8/24/2019 12:00,25.698,2,8/24/2019 12:00,25.698,12,30,30.86195134,44.61889678
8/24/2019 13:00,32,31.64666667,8/24/2019 12:00,25.698,2,8/24/2019 12:00,25.698,13,29.33012702,29.56943011,45.58389415
8/24/2019 14:00,40,40.16066667,8/24/2019 12:00,25.698,2,8/24/2019 12:00,25.698,14,27.5,28.89451861,27.02462756
8/24/2019 15:00,50,50.28933333,8/24/2019 12:00,25.698,3,8/24/2019 18:00,54.63866667,15,25,25.20374989,1.35314159
8/24/2019 16:00,122,121.85,8/24/2019 12:00,25.698,3,8/24/2019 18:00,54.63866667,16,22.5,23.36142706,17.04522606
8/24/2019 17:00,132,131.6753333,8/24/2019 12:00,25.698,3,8/24/2019 18:00,54.63866667,17,20.66987298,22.06803808,42.03653813
8/24/2019 18:00,55,54.63866667,8/24/2019 12:00,25.698,3,8/24/2019 18:00,54.63866667,18,20,21.63141237,10.6216925
8/24/2019 19:00,34,33.68666667,8/24/2019 12:00,25.698,3,8/24/2019 18:00,54.63866667,19,20.66987298,21.38709786,2.303195899
8/24/2019 20:00,28,27.88666667,8/24/2019 12:00,25.698,3,8/24/2019 18:00,54.63866667,20,22.5,23.9668756,15.86817087
8/24/2019 21:00,25,25.12733333,8/24/2019 12:00,25.698,4,8/25/2019 0:00,15.83333333,21,25,25.22481748,4.259485414
8/24/2019 22:00,21,20.60866667,8/24/2019 12:00,25.698,4,8/25/2019 0:00,15.83333333,22,27.5,28.25396241,0.253020542
8/24/2019 23:00,18,18.02733333,8/24/2019 12:00,25.698,4,8/25/2019 0:00,15.83333333,23,29.33012702,31.17298886,24.54497452
8/25/2019 0:00,16,15.83333333,8/25/2019 0:00,15.83333333,0,8/25/2019 0:00,15.83333333,0,30,31.25923503,15.7667438
8/25/2019 1:00,14,14.33266667,8/25/2019 0:00,15.83333333,0,8/25/2019 0:00,15.83333333,1,29.33012702,30.30589258,25.57625553
8/25/2019 2:00,13,13.15133333,8/25/2019 0:00,15.83333333,0,8/25/2019 0:00,15.83333333,2,27.5,28.77064726,2.1636282
8/25/2019 3:00,12,12.124,8/25/2019 0:00,15.83333333,1,8/25/2019 6:00,11.148,3,25,26.39083207,34.15770783
8/25/2019 4:00,11,11.274,8/25/2019 0:00,15.83333333,1,8/25/2019 6:00,11.148,4,22.5,23.57970265,19.04455245
8/25/2019 5:00,12,12.15266667,8/25/2019 0:00,15.83333333,1,8/25/2019 6:00,11.148,5,20.66987298,21.90563558,14.59947257
8/25/2019 6:00,11,11.148,8/25/2019 0:00,15.83333333,1,8/25/2019 6:00,11.148,6,20,20.65450679,35.63091779
8/25/2019 7:00,12,12.37066667,8/25/2019 0:00,15.83333333,1,8/25/2019 6:00,11.148,7,20.66987298,21.26380141,35.80568474
8/25/2019 8:00,13,13.04066667,8/25/2019 0:00,15.83333333,1,8/25/2019 6:00,11.148,8,22.5,22.9424754,27.70481227
8/25/2019 9:00,16,15.572,8/25/2019 0:00,15.83333333,2,8/25/2019 12:00,24.82,9,25,25.66509386,14.6988032
8/25/2019 10:00,17,16.92866667,8/25/2019 0:00,15.83333333,2,8/25/2019 12:00,24.82,10,27.5,28.16305527,30.0169474
8/25/2019 11:00,21,20.54333333,8/25/2019 0:00,15.83333333,2,8/25/2019 12:00,24.82,11,29.33012702,30.3004612,23.01438128
8/25/2019 12:00,25,24.82,8/25/2019 12:00,24.82,2,8/25/2019 12:00,24.82,12,30,31.05907589,12.51726417
8/25/2019 13:00,33,33.422,8/25/2019 12:00,24.82,2,8/25/2019 12:00,24.82,13,29.33012702,31.18757382,19.1699672
8/25/2019 14:00,45,45.18666667,8/25/2019 12:00,24.82,2,8/25/2019 12:00,24.82,14,27.5,29.24580141,33.72761641
8/25/2019 15:00,54,54.342,8/25/2019 12:00,24.82,3,8/25/2019 18:00,120.6413333,15,25,25.05071299,27.18947777
8/25/2019 16:00,170,170.3253333,8/25/2019 12:00,24.82,3,8/25/2019 18:00,120.6413333,16,22.5,22.57785652,17.36449093
8/25/2019 17:00,180,180.0193333,8/25/2019 12:00,24.82,3,8/25/2019 18:00,120.6413333,17,20.66987298,22.30550524,44.38626155
8/25/2019 18:00,121,120.6413333,8/25/2019 12:00,24.82,3,8/25/2019 18:00,120.6413333,18,20,20.61619898,8.469201443
8/25/2019 19:00,50,50.396,8/25/2019 12:00,24.82,3,8/25/2019 18:00,120.6413333,19,20.66987298,20.85494784,44.36372845
8/25/2019 20:00,37,37.20133333,8/25/2019 12:00,24.82,3,8/25/2019 18:00,120.6413333,20,22.5,23.69112145,36.361907
8/25/2019 21:00,27,27.25133333,8/25/2019 12:00,24.82,4,8/26/2019 0:00,18.00066667,21,25,26.11731209,28.81687945
8/25/2019 22:00,20,20.32066667,8/25/2019 12:00,24.82,4,8/26/2019 0:00,18.00066667,22,27.5,28.08549609,16.75406281
8/25/2019 23:00,18,17.556,8/25/2019 12:00,24.82,4,8/26/2019 0:00,18.00066667,23,29.33012702,31.13844318,10.97385479
8/26/2019 0:00,18,18.00066667,8/26/2019 0:00,18.00066667,0,8/26/2019 0:00,18.00066667,0,30,30.85452434,25.79363111
8/26/2019 1:00,13,13.02133333,8/26/2019 0:00,18.00066667,0,8/26/2019 0:00,18.00066667,1,29.33012702,29.39834107,46.04852732
8/26/2019 2:00,11,10.922,8/26/2019 0:00,18.00066667,0,8/26/2019 0:00,18.00066667,2,27.5,29.371208,32.12488751
8/26/2019 3:00,10,10.37266667,8/26/2019 0:00,18.00066667,1,8/26/2019 6:00,12.40066667,3,25,26.40708987,42.9635451
8/26/2019 4:00,12,12.29866667,8/26/2019 0:00,18.00066667,1,8/26/2019 6:00,12.40066667,4,22.5,24.18546308,11.58314551
8/26/2019 5:00,13,12.52333333,8/26/2019 0:00,18.00066667,1,8/26/2019 6:00,12.40066667,5,20.66987298,22.19989057,3.155301213
8/26/2019 6:00,12,12.40066667,8/26/2019 0:00,18.00066667,1,8/26/2019 6:00,12.40066667,6,20,21.45177195,26.77579588
8/26/2019 7:00,14,13.848,8/26/2019 0:00,18.00066667,1,8/26/2019 6:00,12.40066667,7,20.66987298,21.27196151,19.37181493
8/26/2019 8:00,15,15.144,8/26/2019 0:00,18.00066667,1,8/26/2019 6:00,12.40066667,8,22.5,22.7107178,44.10448675
8/26/2019 9:00,17,16.774,8/26/2019 0:00,18.00066667,2,8/26/2019 12:00,27.25933333,9,25,25.70081479,18.63274587
8/26/2019 10:00,18,18.47,8/26/2019 0:00,18.00066667,2,8/26/2019 12:00,27.25933333,10,27.5,28.9763827,2.874348919
8/26/2019 11:00,22,22.466,8/26/2019 0:00,18.00066667,2,8/26/2019 12:00,27.25933333,11,29.33012702,30.03882763,6.32584069
8/26/2019 12:00,27,27.25933333,8/26/2019 12:00,27.25933333,2,8/26/2019 12:00,27.25933333,12,30,31.83239469,26.47340029
8/26/2019 13:00,38,38.29333333,8/26/2019 12:00,27.25933333,2,8/26/2019 12:00,27.25933333,13,29.33012702,30.62380574,19.29642826
8/26/2019 14:00,201,201.3546667,8/26/2019 12:00,27.25933333,2,8/26/2019 12:00,27.25933333,14,27.5,28.55797908,46.87049102
8/26/2019 15:00,1292,1292.492,8/26/2019 12:00,27.25933333,3,8/26/2019 18:00,1411.164,15,25,26.89583184,2.043886017
8/26/2019 16:00,3501,3500.664667,8/26/2019 12:00,27.25933333,3,8/26/2019 18:00,1411.164,16,22.5,23.99944122,45.92571911
8/26/2019 17:00,2581,2581.189333,8/26/2019 12:00,27.25933333,3,8/26/2019 18:00,1411.164,17,20.66987298,21.49405093,3.940838555
8/26/2019 18:00,1411,1411.164,8/26/2019 12:00,27.25933333,3,8/26/2019 18:00,1411.164,18,20,20.29371445,43.27070089
8/26/2019 19:00,147,147.3126667,8/26/2019 12:00,27.25933333,3,8/26/2019 18:00,1411.164,19,20.66987298,22.29214287,34.3211154
8/26/2019 20:00,37,37.37866667,8/26/2019 12:00,27.25933333,3,8/26/2019 18:00,1411.164,20,22.5,23.81281289,11.48381283
8/26/2019 21:00,29,29.30066667,8/26/2019 12:00,27.25933333,4,8/27/2019 0:00,17.91,21,25,25.36366006,47.19417533
8/26/2019 22:00,24,23.56133333,8/26/2019 12:00,27.25933333,4,8/27/2019 0:00,17.91,22,27.5,27.9427848,18.02292939
8/26/2019 23:00,21,20.67866667,8/26/2019 12:00,27.25933333,4,8/27/2019 0:00,17.91,23,29.33012702,30.27141383,11.19174261
8/27/2019 0:00,18,17.91,8/27/2019 0:00,17.91,0,8/27/2019 0:00,17.91,0,30,31.90996434,5.113634477
8/27/2019 1:00,12,12.416,8/27/2019 0:00,17.91,0,8/27/2019 0:00,17.91,1,29.33012702,31.28864469,15.87205856
8/27/2019 2:00,12,11.84933333,8/27/2019 0:00,17.91,0,8/27/2019 0:00,17.91,2,27.5,28.335038,33.52015008
8/27/2019 3:00,11,11.33333333,8/27/2019 0:00,17.91,1,8/27/2019 6:00,13.12,3,25,25.9252429,21.60144654
8/27/2019 4:00,11,10.75066667,8/27/2019 0:00,17.91,1,8/27/2019 6:00,13.12,4,22.5,22.91833918,2.516393319
8/27/2019 5:00,11,11.24466667,8/27/2019 0:00,17.91,1,8/27/2019 6:00,13.12,5,20.66987298,22.57953876,39.57714108
8/27/2019 6:00,13,13.12,8/27/2019 0:00,17.91,1,8/27/2019 6:00,13.12,6,20,21.63466559,27.84110257
8/27/2019 7:00,15,15.32266667,8/27/2019 0:00,17.91,1,8/27/2019 6:00,13.12,7,20.66987298,21.68799925,41.98054554
8/27/2019 8:00,17,16.544,8/27/2019 0:00,17.91,1,8/27/2019 6:00,13.12,8,22.5,23.16765407,42.77575873
8/27/2019 9:00,19,18.634,8/27/2019 0:00,17.91,2,8/27/2019 12:00,25.98666667,9,25,25.99069593,34.54448493
8/27/2019 10:00,20,20.09066667,8/27/2019 0:00,17.91,2,8/27/2019 12:00,25.98666667,10,27.5,29.27877034,24.19957821
8/27/2019 11:00,21,21.28866667,8/27/2019 0:00,17.91,2,8/27/2019 12:00,25.98666667,11,29.33012702,30.89324069,19.49790424
8/27/2019 12:00,26,25.98666667,8/27/2019 12:00,25.98666667,2,8/27/2019 12:00,25.98666667,12,30,31.50915832,37.3937511
8/27/2019 13:00,33,32.53933333,8/27/2019 12:00,25.98666667,2,8/27/2019 12:00,25.98666667,13,29.33012702,29.6751218,43.61055753
8/27/2019 14:00,51,51.09066667,8/27/2019 12:00,25.98666667,2,8/27/2019 12:00,25.98666667,14,27.5,27.71634977,10.88230355
8/27/2019 15:00,100,100.4746667,8/27/2019 12:00,25.98666667,3,8/27/2019 18:00,86.73333333,15,25,26.06011236,8.271301445
8/27/2019 16:00,213,212.5093333,8/27/2019 12:00,25.98666667,3,8/27/2019 18:00,86.73333333,16,22.5,24.19332217,2.886448101
8/27/2019 17:00,238,238.106,8/27/2019 12:00,25.98666667,3,8/27/2019 18:00,86.73333333,17,20.66987298,21.52777651,24.20112739
8/27/2019 18:00,87,86.73333333,8/27/2019 12:00,25.98666667,3,8/27/2019 18:00,86.73333333,18,20,21.84596027,39.21443724
8/27/2019 19:00,37,36.76133333,8/27/2019 12:00,25.98666667,3,8/27/2019 18:00,86.73333333,19,20.66987298,22.56029019,13.60965998
8/27/2019 20:00,30,30.05066667,8/27/2019 12:00,25.98666667,3,8/27/2019 18:00,86.73333333,20,22.5,23.45114869,16.66066448
8/27/2019 21:00,26,25.81666667,8/27/2019 12:00,25.98666667,4,8/28/2019 0:00,17.84866667,21,25,26.87502183,36.655358
8/27/2019 22:00,24,24.10733333,8/27/2019 12:00,25.98666667,4,8/28/2019 0:00,17.84866667,22,27.5,29.28261895,16.41081171
8/27/2019 23:00,19,19.332,8/27/2019 12:00,25.98666667,4,8/28/2019 0:00,17.84866667,23,29.33012702,31.31071307,40.98451166
8/28/2019 0:00,18,17.84866667,8/28/2019 0:00,17.84866667,0,8/28/2019 0:00,17.84866667,0,30,31.11847974,43.07793709
8/28/2019 1:00,17,16.87933333,8/28/2019 0:00,17.84866667,0,8/28/2019 0:00,17.84866667,1,29.33012702,30.79161087,40.57243105
8/28/2019 2:00,15,15.38933333,8/28/2019 0:00,17.84866667,0,8/28/2019 0:00,17.84866667,2,27.5,29.05509105,35.63950509
8/28/2019 3:00,15,14.89,8/28/2019 0:00,17.84866667,1,8/28/2019 6:00,15.62733333,3,25,26.16403718,35.4292401
8/28/2019 4:00,14,14.40466667,8/28/2019 0:00,17.84866667,1,8/28/2019 6:00,15.62733333,4,22.5,23.5513896,6.87330592
8/28/2019 5:00,14,14.39,8/28/2019 0:00,17.84866667,1,8/28/2019 6:00,15.62733333,5,20.66987298,21.87380346,25.50933649
8/28/2019 6:00,16,15.62733333,8/28/2019 0:00,17.84866667,1,8/28/2019 6:00,15.62733333,6,20,21.78796713,23.13033231
8/28/2019 7:00,18,17.532,8/28/2019 0:00,17.84866667,1,8/28/2019 6:00,15.62733333,7,20.66987298,20.94332765,41.71463782
8/28/2019 8:00,18,17.73733333,8/28/2019 0:00,17.84866667,1,8/28/2019 6:00,15.62733333,8,22.5,24.39858861,1.746715077
8/28/2019 9:00,19,18.58466667,8/28/2019 0:00,17.84866667,2,8/28/2019 12:00,26.42666667,9,25,25.35867324,46.58969807
8/28/2019 10:00,20,20.16933333,8/28/2019 0:00,17.84866667,2,8/28/2019 12:00,26.42666667,10,27.5,28.05240804,30.85918638
8/28/2019 11:00,21,21.38866667,8/28/2019 0:00,17.84866667,2,8/28/2019 12:00,26.42666667,11,29.33012702,29.60402753,4.922895137
8/28/2019 12:00,26,26.42666667,8/28/2019 12:00,26.42666667,2,8/28/2019 12:00,26.42666667,12,30,31.84788664,35.50243502
8/28/2019 13:00,31,30.702,8/28/2019 12:00,26.42666667,2,8/28/2019 12:00,26.42666667,13,29.33012702,30.36571769,15.64869114
8/28/2019 14:00,40,39.81533333,8/28/2019 12:00,26.42666667,2,8/28/2019 12:00,26.42666667,14,27.5,28.29236957,25.23048405
8/28/2019 15:00,63,62.68733333,8/28/2019 12:00,26.42666667,3,8/28/2019 18:00,47.00133333,15,25,26.63056212,7.000455311
8/28/2019 16:00,115,114.8013333,8/28/2019 12:00,26.42666667,3,8/28/2019 18:00,47.00133333,16,22.5,22.56964054,26.64438217
8/28/2019 17:00,123,122.5273333,8/28/2019 12:00,26.42666667,3,8/28/2019 18:00,47.00133333,17,20.66987298,22.08810236,3.772811995
8/28/2019 18:00,47,47.00133333,8/28/2019 12:00,26.42666667,3,8/28/2019 18:00,47.00133333,18,20,20.47895869,22.83547898
